dist_name,gpq_pct_err,hsgp_pct_err,quantum_pct_err
gamma,2.0425678291468445,1.506378015685147,6.751773949744515
lognormal,5.576909873976858,6.8037839975513865,11.971318955768098
pareto,5.067398823934947,6.462221856465978,10.179954105269843
weibull,0.17715523115464224,0.14328519994546562,5.747811649316123
